seq	TSS	strand	nTAGs	isreal
chr10	 376641	+	     7	TRUE
chr10	 377076	+	     2	TRUE
chr10	 377088	+	     2	TRUE
chr10	 377184	+	     1	TRUE
chr10	 377314	+	     7	TRUE
chr10	 377319	+	     4	TRUE
chr10	 378094	+	     9	TRUE
chr10	 392749	+	     1	TRUE
chr10	 417085	+	    11	TRUE
chr10	 422974	+	     2	TRUE
chr10	 424064	+	     3	TRUE
chr10	 447610	+	     3	TRUE
chr10	 447657	+	     2	TRUE
chr10	 448043	+	     2	TRUE
chr10	 449410	+	     3	TRUE
chr10	 450386	+	     1	TRUE
chr10	 487072	+	     4	TRUE
chr10	 488037	+	     1	TRUE
chr10	 488051	+	     1	TRUE
chr10	 488172	+	     7	TRUE
chr10	 488340	+	     1	TRUE
chr10	 488655	+	     9	TRUE
chr10	 489450	+	     2	TRUE
chr10	 492107	+	    16	TRUE
chr10	 492189	+	     5	TRUE
chr10	 499282	+	     8	TRUE
chr10	 499319	+	     3	TRUE
chr10	 499341	+	     4	TRUE
chr10	 499541	+	     3	TRUE
chr10	 500291	+	     5	TRUE
chr10	 502710	+	     2	TRUE
chr10	 503617	+	     3	TRUE
chr10	 504690	+	     1	TRUE
chr10	 505092	+	     8	TRUE
chr10	 505174	+	     1	TRUE
chr10	 505242	+	     2	TRUE
chr10	 505320	+	     4	TRUE
chr10	 505388	+	     3	TRUE
chr10	 505981	+	    13	TRUE
chr10	 506006	+	     1	TRUE
chr10	 507107	+	     1	TRUE
chr10	 509725	+	     1	TRUE
chr10	 510664	+	     2	TRUE
chr10	 511079	+	     1	TRUE
chr10	 511135	+	     2	TRUE
chr10	 511603	+	     4	TRUE
chr10	 517730	+	     2	TRUE
chr10	 521631	+	     4	TRUE
chr10	 531412	+	     2	TRUE
chr10	 531417	+	     3	TRUE
chr10	 535307	+	     7	TRUE
chr10	 540768	+	    34	TRUE
chr10	 543412	+	     1	TRUE
chr10	 552911	+	     2	TRUE
chr10	 566487	+	    10	TRUE
chr10	 566599	+	     2	TRUE
chr10	 578292	+	     1	TRUE
chr10	 578296	+	     1	TRUE
chr10	 578338	+	     1	TRUE
chr10	 588858	+	    17	TRUE
chr10	 599073	+	     4	TRUE
chr10	 599994	+	     9	TRUE
chr10	 622970	+	     3	TRUE
chr10	 623994	+	     1	TRUE
chr10	 624064	+	    15	TRUE
chr10	 632755	+	     1	TRUE
chr10	 632826	+	     1	TRUE
chr10	 648724	+	     1	TRUE
chr10	 648917	+	    11	TRUE
chr10	 649384	+	     5	TRUE
chr10	 649398	+	     1	TRUE
chr10	 669007	+	     6	TRUE
chr10	 669015	+	     1	TRUE
chr10	 669021	+	     2	TRUE
chr10	 669023	+	     1	TRUE
chr10	 672613	+	     1	TRUE
chr10	 677150	+	     3	TRUE
chr10	 677616	+	    16	TRUE
chr10	 677630	+	     6	TRUE
chr10	 685218	+	     1	TRUE
chr10	 688349	+	     2	TRUE
chr10	 719092	+	     6	TRUE
chr10	 719192	+	     1	TRUE
chr10	 719210	+	     1	TRUE
chr10	 721301	+	     1	TRUE
chr10	 722618	+	    14	TRUE
chr10	 723485	+	     1	TRUE
chr10	 724311	+	     5	TRUE
chr10	 725583	+	     2	TRUE
chr10	 739802	+	    10	TRUE
chr10	 748987	+	     7	TRUE
chr10	 751136	+	     1	TRUE
chr10	 766862	+	     1	TRUE
chr10	 779840	+	     3	TRUE
chr10	 779848	+	     2	TRUE
chr10	 780052	+	     6	TRUE
chr10	 780203	+	     3	TRUE
chr10	 780303	+	     5	TRUE
chr10	 780572	+	    12	TRUE
chr10	 791995	+	     5	TRUE
chr10	 792002	+	    20	TRUE
chr10	 792043	+	     1	TRUE
chr10	 792046	+	     3	TRUE
chr10	 793470	+	     1	TRUE
chr10	 793599	+	    12	TRUE
chr10	 794384	+	     8	TRUE
chr10	 796112	+	     1	TRUE
chr10	 796255	+	     4	TRUE
chr10	 798098	+	     5	TRUE
chr10	 798239	+	     2	TRUE
chr10	 798309	+	    17	TRUE
chr10	 800792	+	    18	TRUE
chr10	 800990	+	     3	TRUE
chr10	 804181	+	     1	TRUE
chr10	 804290	+	     6	TRUE
chr10	 804348	+	     5	TRUE
chr10	 804357	+	     2	TRUE
chr10	 804668	+	     7	TRUE
chr10	 804878	+	     2	TRUE
chr10	 805739	+	     1	TRUE
chr10	 830563	+	     2	TRUE
chr10	 831097	+	     8	TRUE
chr10	 831464	+	     1	TRUE
chr10	 834254	+	     1	TRUE
chr10	 834650	+	     2	TRUE
chr10	 841227	+	     4	TRUE
chr10	 844250	+	     1	TRUE
chr10	 854798	+	     2	TRUE
chr10	 892484	+	     5	TRUE
chr10	 896571	+	     8	TRUE
chr10	 898254	+	     1	TRUE
chr10	 898270	+	    11	TRUE
chr10	 898272	+	    19	TRUE
chr10	 898328	+	     2	TRUE
chr10	 898497	+	     1	TRUE
chr10	 898796	+	     2	TRUE
chr10	 899430	+	     9	TRUE
chr10	 903112	+	    14	TRUE
chr10	 932239	+	     2	TRUE
chr10	 936826	+	     1	TRUE
chr10	 941155	+	     4	TRUE
chr10	 942224	+	     2	TRUE
chr10	 946796	+	     1	TRUE
chr10	 946967	+	     8	TRUE
chr10	 948412	+	     6	TRUE
chr10	 951281	+	    11	TRUE
chr10	 951855	+	     9	TRUE
chr10	 956976	+	     1	TRUE
chr10	 957658	+	     2	TRUE
chr10	 958075	+	     1	TRUE
chr10	 958241	+	     2	TRUE
chr10	 963121	+	    25	TRUE
chr10	 978321	+	     2	TRUE
chr10	 979030	+	     1	TRUE
chr10	 982067	+	     1	TRUE
chr10	 985160	+	     8	TRUE
chr10	 985214	+	     5	TRUE
chr10	 987084	+	     1	TRUE
chr10	 987694	+	     1	TRUE
chr10	 988796	+	    13	TRUE
chr10	 988879	+	     4	TRUE
chr10	 989201	+	     2	TRUE
chr10	 989214	+	     3	TRUE
chr10	 989285	+	     1	TRUE
chr10	 990833	+	     3	TRUE
chr10	1018141	+	     1	TRUE
chr10	1027300	+	     2	TRUE
chr10	1030508	+	     1	TRUE
chr10	1039806	+	    11	TRUE
chr10	1045553	+	    14	TRUE
chr10	1059768	+	     3	TRUE
chr10	1066320	+	    17	TRUE
chr10	1077174	+	     2	TRUE
chr10	1077199	+	     9	TRUE
chr10	1077577	+	     1	TRUE
chr10	1077675	+	     6	TRUE
chr10	1099397	+	     7	TRUE
chr10	1102945	+	     1	TRUE
chr10	1105103	+	     2	TRUE
chr10	1110703	+	     5	TRUE
chr10	1110708	+	     7	TRUE
chr10	1123955	+	     1	TRUE
chr10	1123958	+	     7	TRUE
chr10	1123962	+	     1	TRUE
chr10	1125093	+	     2	TRUE
chr10	1125531	+	     1	TRUE
chr10	1125681	+	     1	TRUE
chr10	1126159	+	     3	TRUE
chr10	1147917	+	    21	TRUE
chr10	1148331	+	     7	TRUE
chr10	1149040	+	     4	TRUE
chr10	1152173	+	     9	TRUE
chr10	1161000	+	     2	TRUE
chr10	1162913	+	     2	TRUE
chr10	1174240	+	     4	TRUE
chr10	1174436	+	     4	TRUE
chr10	1174745	+	     9	TRUE
chr10	1181000	+	     5	TRUE
chr10	1183388	+	     4	TRUE
chr10	1183389	+	    27	TRUE
chr10	1183423	+	     8	TRUE
chr10	1183475	+	     2	TRUE
chr10	1183491	+	     4	TRUE
chr10	1183528	+	     1	TRUE
chr10	1183556	+	     1	TRUE
chr10	1183582	+	    10	TRUE
chr10	1183587	+	     2	TRUE
chr10	1183599	+	     1	TRUE
chr10	1183603	+	    10	TRUE
chr10	1183958	+	     1	TRUE
chr10	1183960	+	     3	TRUE
chr10	1183966	+	     2	TRUE
chr10	1183978	+	     3	TRUE
chr10	1183981	+	     1	TRUE
chr10	1184009	+	     3	TRUE
chr10	1184038	+	     1	TRUE
chr10	1186398	+	     1	TRUE
chr10	1187015	+	    11	TRUE
chr10	1189749	+	     1	TRUE
chr10	1197543	+	     1	TRUE
chr10	1197851	+	     1	TRUE
chr10	1199716	+	     6	TRUE
chr10	1202547	+	     1	TRUE
chr10	1204239	+	     3	TRUE
chr10	1206300	+	     7	TRUE
chr10	1210154	+	    10	TRUE
chr10	1210168	+	     3	TRUE
chr10	1210171	+	     1	TRUE
chr10	1223002	+	     1	TRUE
chr10	1223006	+	    53	TRUE
chr10	1223008	+	    13	TRUE
chr10	1223027	+	     2	TRUE
chr10	1223207	+	     4	TRUE
chr10	1223250	+	     1	TRUE
chr10	1223288	+	     3	TRUE
chr10	1223298	+	     1	TRUE
chr10	1223405	+	     2	TRUE
chr10	1223456	+	     1	TRUE
chr10	1223820	+	     1	TRUE
chr10	1223971	+	     1	TRUE
chr10	1229155	+	     2	TRUE
chr10	1240833	+	     1	TRUE
chr10	1251590	+	    10	TRUE
chr10	1251595	+	    27	TRUE
chr10	1258484	+	     5	TRUE
chr10	1271239	+	     4	TRUE
chr10	1285410	+	     3	TRUE
chr10	1285889	+	     1	TRUE
chr10	1286039	+	     8	TRUE
chr10	1290880	+	     1	TRUE
chr10	1342033	+	     2	TRUE
chr10	1342280	+	     8	TRUE
chr10	1351806	+	     1	TRUE
chr10	1352117	+	     8	TRUE
chr10	1371951	+	     1	TRUE
chr10	1371986	+	     7	TRUE
chr10	1371988	+	    15	TRUE
chr10	1376142	+	     1	TRUE
chr10	1379546	+	    15	TRUE
chr10	1386352	+	     2	TRUE
chr10	1386390	+	     1	TRUE
chr10	1386455	+	     2	TRUE
chr10	1389606	+	     3	TRUE
chr10	1391826	+	     2	TRUE
chr10	1392668	+	     8	TRUE
chr10	1392737	+	     2	TRUE
chr10	1393534	+	    16	TRUE
chr10	1415050	+	     1	TRUE
chr10	1446131	+	     1	TRUE
chr10	1448425	+	     2	TRUE
chr10	1448427	+	    14	TRUE
chr10	1449323	+	     1	TRUE
chr10	1449371	+	     5	TRUE
chr10	1449805	+	     4	TRUE
chr10	1450371	+	     1	TRUE
chr10	1450884	+	     1	TRUE
chr10	1454841	+	     1	TRUE
chr10	1459841	+	     7	TRUE
chr10	1460574	+	     3	TRUE
chr10	1474504	+	    20	TRUE
chr10	1477878	+	     1	TRUE
chr10	1486215	+	     1	TRUE
chr10	1487071	+	     3	TRUE
chr10	1513880	+	     6	TRUE
chr10	1513898	+	     6	TRUE
chr10	1516397	+	     1	TRUE
chr10	1516449	+	     1	TRUE
chr10	1528848	+	     2	TRUE
chr10	1529448	+	     6	TRUE
chr10	1529921	+	     8	TRUE
chr10	1529957	+	     1	TRUE
chr10	1530341	+	     1	TRUE
chr10	1530450	+	     6	TRUE
chr10	1530483	+	     1	TRUE
chr10	1530832	+	     3	TRUE
chr10	1531402	+	     1	TRUE
chr10	1531430	+	     1	TRUE
chr10	1531555	+	     9	TRUE
chr10	1531959	+	     7	TRUE
chr10	1547353	+	    45	TRUE
chr10	1547354	+	     1	TRUE
chr10	1547360	+	     9	TRUE
chr10	1547445	+	     8	TRUE
chr10	1548039	+	     4	TRUE
chr10	1548043	+	     4	TRUE
chr10	1548426	+	     4	TRUE
chr10	1548676	+	     5	TRUE
chr10	1548798	+	    30	TRUE
chr10	1548809	+	    10	TRUE
chr10	1553678	+	     1	TRUE
chr10	1563433	+	     2	TRUE
chr10	1563605	+	     6	TRUE
chr10	1566390	+	     1	TRUE
chr10	1570522	+	     1	TRUE
chr10	1570594	+	     3	TRUE
chr10	1574394	+	    14	TRUE
chr10	1576630	+	     1	TRUE
chr10	1601925	+	     3	TRUE
chr10	1605927	+	    10	TRUE
chr10	1618905	+	     3	TRUE
chr10	1622534	+	     8	TRUE
chr10	1623675	+	     1	TRUE
chr10	1624041	+	     1	TRUE
chr10	1624552	+	     1	TRUE
chr10	1625029	+	     1	TRUE
chr10	1625032	+	     2	TRUE
chr10	1625039	+	     4	TRUE
chr10	1625057	+	     2	TRUE
chr10	1625064	+	     6	TRUE
chr10	1625076	+	    10	TRUE
chr10	1625569	+	    12	TRUE
chr10	1625587	+	    10	TRUE
chr10	1626657	+	     3	TRUE
chr10	1639854	+	     4	TRUE
chr10	1649687	+	    11	TRUE
chr10	1673932	+	     1	TRUE
chr10	1678320	+	     6	TRUE
chr10	1685400	+	     2	TRUE
chr10	1703802	+	     1	TRUE
chr10	1718303	+	     9	TRUE
chr10	1734485	+	     4	TRUE
chr10	1734899	+	     1	TRUE
chr10	1734900	+	     1	TRUE
chr10	1760854	+	     1	TRUE
chr10	1766165	+	     2	TRUE
chr10	1784955	+	     4	TRUE
chr10	1786903	+	     1	TRUE
chr10	1786906	+	    15	TRUE
chr10	1787792	+	     1	TRUE
chr10	1804107	+	     2	TRUE
chr10	1804109	+	    68	TRUE
chr10	1804114	+	    28	TRUE
chr10	1804116	+	     1	TRUE
chr10	1804124	+	    19	TRUE
chr10	1806006	+	     2	TRUE
chr10	1807339	+	     4	TRUE
chr10	1814501	+	     7	TRUE
chr10	1834506	+	     1	TRUE
chr10	1837560	+	     9	TRUE
chr10	1844117	+	     3	TRUE
chr10	1847867	+	    14	TRUE
chr10	1847869	+	    11	TRUE
chr10	1847915	+	     9	TRUE
chr10	1847916	+	     1	TRUE
chr10	1848041	+	     4	TRUE
chr10	1853644	+	     1	TRUE
chr10	1856429	+	     6	TRUE
chr10	1857342	+	     3	TRUE
chr10	1864452	+	     5	TRUE
chr10	1866440	+	     1	TRUE
chr10	1868800	+	     1	TRUE
chr10	1879501	+	     3	TRUE
chr10	1879507	+	     4	TRUE
chr10	1880043	+	     1	TRUE
chr10	1880184	+	     3	TRUE
chr10	1880273	+	     1	TRUE
chr10	1882239	+	     3	TRUE
chr10	1883176	+	     1	TRUE
chr10	1893640	+	     2	TRUE
chr10	1936003	+	     1	TRUE
chr10	1947777	+	     1	TRUE
chr10	1950453	+	     1	TRUE
chr10	1973801	+	     1	TRUE
chr10	1973802	+	    14	TRUE
chr10	1975206	+	     8	TRUE
chr10	1979377	+	     1	TRUE
chr10	1979629	+	    16	TRUE
chr10	1980047	+	     4	TRUE
chr10	1995680	+	     1	TRUE
chr10	1999251	+	     2	TRUE
chr10	1999397	+	     1	TRUE
chr10	2001564	+	     1	TRUE
chr10	2001720	+	     1	TRUE
chr10	2001723	+	     1	TRUE
chr10	2002222	+	    14	TRUE
chr10	2002286	+	     3	TRUE
chr10	2008985	+	     8	TRUE
chr10	2009077	+	     2	TRUE
chr10	2009528	+	     1	TRUE
chr10	2020921	+	     7	TRUE
chr10	2020930	+	     8	TRUE
chr10	2021216	+	     7	TRUE
chr10	2021235	+	    14	TRUE
chr10	2021404	+	     1	TRUE
chr10	2021447	+	     2	TRUE
chr10	2021455	+	     1	TRUE
chr10	2038803	+	     2	TRUE
chr10	2063279	+	     5	TRUE
chr10	2063518	+	     6	TRUE
chr10	2068314	+	    12	TRUE
chr10	2073402	+	     7	TRUE
chr10	2073978	+	     5	TRUE
chr10	2074655	+	     2	TRUE
chr10	2075360	+	     3	TRUE
chr10	2079624	+	    13	TRUE
chr10	2081731	+	     6	TRUE
chr10	2105038	+	     2	TRUE
chr10	2105203	+	     9	TRUE
chr10	2105261	+	     2	TRUE
chr10	2105944	+	     1	TRUE
chr10	2117580	+	     2	TRUE
chr10	2117588	+	     3	TRUE
chr10	2117613	+	    12	TRUE
chr10	2117623	+	     5	TRUE
chr10	2117635	+	     1	TRUE
chr10	2117637	+	     4	TRUE
chr10	2117656	+	     3	TRUE
chr10	2117659	+	     4	TRUE
chr10	2117946	+	     2	TRUE
chr10	2117966	+	     1	TRUE
chr10	2117972	+	     1	TRUE
chr10	2118163	+	     2	TRUE
chr10	2118190	+	     4	TRUE
chr10	2118561	+	     1	TRUE
chr10	2118563	+	    13	TRUE
chr10	2118574	+	     1	TRUE
chr10	2118579	+	    10	TRUE
chr10	2118583	+	     2	TRUE
chr10	2118889	+	    10	TRUE
chr10	2118925	+	     2	TRUE
chr10	2118946	+	     1	TRUE
chr10	2118950	+	     3	TRUE
chr10	2119217	+	     2	TRUE
chr10	2119370	+	     1	TRUE
chr10	2119867	+	     1	TRUE
chr10	2121613	+	     3	TRUE
chr10	2129157	+	     7	TRUE
chr10	2131857	+	    14	TRUE
chr10	2136921	+	     7	TRUE
chr10	2136933	+	     1	TRUE
chr10	2145175	+	     9	TRUE
chr10	2145208	+	     8	TRUE
chr10	2170649	+	     5	TRUE
chr10	2176950	+	     2	TRUE
chr10	2177110	+	     6	TRUE
chr10	2177500	+	     8	TRUE
chr10	2195393	+	     4	TRUE
chr10	2197662	+	    12	TRUE
chr10	2207293	+	     1	TRUE
chr10	2207669	+	     4	TRUE
chr10	2213746	+	    12	TRUE
chr10	2215158	+	     2	TRUE
chr10	2215217	+	     2	TRUE
chr10	2219832	+	    12	TRUE
chr10	2221258	+	     3	TRUE
chr10	2229047	+	    15	TRUE
chr10	2234832	+	     4	TRUE
chr10	2275122	+	     1	TRUE
chr10	2278922	+	     1	TRUE
chr10	2279685	+	     7	TRUE
chr10	2285635	+	    12	TRUE
chr10	2285724	+	     7	TRUE
chr10	2285798	+	     9	TRUE
chr10	2286256	+	     1	TRUE
chr10	2306175	+	     1	TRUE
chr10	2339266	+	     6	TRUE
chr10	2346318	+	     2	TRUE
chr10	2352463	+	    15	TRUE
chr10	2375842	+	     1	TRUE
chr10	2379474	+	     1	TRUE
chr10	2390170	+	     2	TRUE
chr10	2390203	+	     7	TRUE
chr10	2390553	+	     2	TRUE
chr10	2390767	+	     2	TRUE
chr10	2390816	+	    12	TRUE
chr10	2390826	+	     1	TRUE
chr10	2390874	+	     4	TRUE
chr10	2391032	+	     1	TRUE
chr10	2391174	+	     6	TRUE
chr10	2391276	+	     1	TRUE
chr10	2391359	+	     8	TRUE
chr10	2391386	+	    14	TRUE
chr10	2391387	+	     1	TRUE
chr10	2391439	+	     2	TRUE
chr10	2391532	+	     1	TRUE
chr10	2413587	+	     1	TRUE
chr10	2413900	+	     1	TRUE
chr10	2416587	+	     2	TRUE
chr10	2433046	+	     1	TRUE
chr10	2440000	+	     8	TRUE
chr10	2440051	+	     2	TRUE
chr10	2441164	+	     2	TRUE
chr10	2442394	+	    13	TRUE
chr10	2442546	+	     1	TRUE
chr10	2443199	+	     1	TRUE
chr10	2443498	+	     9	TRUE
chr10	2444182	+	    18	TRUE
chr10	2444184	+	     1	TRUE
chr10	2444303	+	     9	TRUE
chr10	2444373	+	     1	TRUE
chr10	2444394	+	     1	TRUE
chr10	2456271	+	     1	TRUE
chr10	2457327	+	     3	TRUE
chr10	2457454	+	     1	TRUE
chr10	2460272	+	     1	TRUE
chr10	2468988	+	    12	TRUE
chr10	2474438	+	     1	TRUE
chr10	2475284	+	     5	TRUE
chr10	2477146	+	     3	TRUE
chr10	2477950	+	     4	TRUE
chr10	2484058	+	     1	TRUE
chr10	2487533	+	    14	TRUE
chr10	2497353	+	    16	TRUE
chr10	2500867	+	     3	TRUE
chr10	2501063	+	     1	TRUE
chr10	2539280	+	     4	TRUE
chr10	2552085	+	     2	TRUE
chr10	2578113	+	     4	TRUE
chr10	2579371	+	     7	TRUE
chr10	2580066	+	     1	TRUE
chr10	2580638	+	     1	TRUE
chr10	2580770	+	     1	TRUE
chr10	2583539	+	     1	TRUE
chr10	2584372	+	     7	TRUE
chr10	2584885	+	     1	TRUE
chr10	2587741	+	     1	TRUE
chr10	2588226	+	    10	TRUE
chr10	2588795	+	     6	TRUE
chr10	2588996	+	     1	TRUE
chr10	2593870	+	     8	TRUE
chr10	2594233	+	     5	TRUE
chr10	2599195	+	    22	TRUE
chr10	2602592	+	     1	TRUE
chr10	2603924	+	     1	TRUE
chr10	2605065	+	     5	TRUE
chr10	2605904	+	     4	TRUE
chr10	2621240	+	     8	TRUE
chr10	2621698	+	     5	TRUE
chr10	2638323	+	     4	TRUE
chr10	2638327	+	    20	TRUE
chr10	2638496	+	     1	TRUE
chr10	2639284	+	     1	TRUE
chr10	2653578	+	     2	TRUE
chr10	2670147	+	     1	TRUE
chr10	2675470	+	     2	TRUE
chr10	2677899	+	     5	TRUE
chr10	2677900	+	     1	TRUE
chr10	2691864	+	     5	TRUE
chr10	2715697	+	    12	TRUE
chr10	2737852	+	     1	TRUE
chr10	2739504	+	     9	TRUE
chr10	2743893	+	     1	TRUE
chr10	2746328	+	     7	TRUE
chr10	2751406	+	     1	TRUE
chr10	2751427	+	     9	TRUE
chr10	2752390	+	    11	TRUE
chr10	2753490	+	    10	TRUE
chr10	2755012	+	     8	TRUE
chr10	2755968	+	     1	TRUE
chr10	2771406	+	     5	TRUE
chr10	2771893	+	     1	TRUE
chr10	2782671	+	     3	TRUE
chr10	2791388	+	     1	TRUE
chr10	2794477	+	     1	TRUE
chr10	2797635	+	     9	TRUE
chr10	2799128	+	    19	TRUE
chr10	2803626	+	     4	TRUE
chr10	2803757	+	     3	TRUE
chr10	2803858	+	     2	TRUE
chr10	2807753	+	     7	TRUE
chr10	2811998	+	     7	TRUE
chr10	2815263	+	    12	TRUE
chr10	2817216	+	     3	TRUE
chr10	2817402	+	     2	TRUE
chr10	2817438	+	     8	TRUE
chr10	2817502	+	    15	TRUE
chr10	2817691	+	     1	TRUE
chr10	2819260	+	     2	TRUE
chr10	2819368	+	     3	TRUE
chr10	2820504	+	     6	TRUE
chr10	2820540	+	     2	TRUE
chr10	2820909	+	     2	TRUE
chr10	2820919	+	     1	TRUE
chr10	2820965	+	     6	TRUE
chr10	2825474	+	     3	TRUE
chr10	2831381	+	     3	TRUE
chr10	2831383	+	    10	TRUE
chr10	2831838	+	     3	TRUE
chr10	2831857	+	     2	TRUE
chr10	2859046	+	    24	TRUE
chr10	2859054	+	    99	TRUE
chr10	2859233	+	    13	TRUE
chr10	2860524	+	     5	TRUE
chr10	2860957	+	     1	TRUE
chr10	2866040	+	     8	TRUE
chr10	2866987	+	    17	TRUE
chr10	2878124	+	     3	TRUE
chr10	2889977	+	     3	TRUE
chr10	2893015	+	     8	TRUE
chr10	2902583	+	    11	TRUE
chr10	2913007	+	     8	TRUE
chr10	2913434	+	     2	TRUE
chr10	2913943	+	     2	TRUE
chr10	2928189	+	     1	TRUE
chr10	2928194	+	     4	TRUE
chr10	2928197	+	    73	TRUE
chr10	2928251	+	    12	TRUE
chr10	2928260	+	     1	TRUE
chr10	2928463	+	     1	TRUE
chr10	2928500	+	     3	TRUE
chr10	2928548	+	     8	TRUE
chr10	2928558	+	     6	TRUE
chr10	2928863	+	    13	TRUE
chr10	2928878	+	     4	TRUE
chr10	2928881	+	    12	TRUE
chr10	2928896	+	     1	TRUE
chr10	2928903	+	     4	TRUE
chr10	2928905	+	    11	TRUE
chr10	2928912	+	     5	TRUE
chr10	2928914	+	     5	TRUE
chr10	2928923	+	     2	TRUE
chr10	2929288	+	     1	TRUE
chr10	2929358	+	     1	TRUE
chr10	2929359	+	     1	TRUE
chr10	2929370	+	    12	TRUE
chr10	2929392	+	    11	TRUE
chr10	2929411	+	     1	TRUE
chr10	2929477	+	     1	TRUE
chr10	2929518	+	     2	TRUE
chr10	2929549	+	     1	TRUE
chr10	2929555	+	     1	TRUE
chr10	2929650	+	     5	TRUE
chr10	2944029	+	    13	TRUE
chr10	2960013	+	     1	TRUE
chr10	2964988	+	     3	TRUE
chr10	2966220	+	     1	TRUE
chr10	2966238	+	     2	TRUE
chr10	2966852	+	     8	TRUE
chr10	2966873	+	     1	TRUE
chr10	2969936	+	    10	TRUE
chr10	2973462	+	     3	TRUE
chr10	2980067	+	     4	TRUE
chr10	2980101	+	     2	TRUE
chr10	2980242	+	     1	TRUE
chr10	2980397	+	     1	TRUE
chr10	2980400	+	     4	TRUE
chr10	2980411	+	     2	TRUE
chr10	2980421	+	     2	TRUE
chr10	2980423	+	     3	TRUE
chr10	2980463	+	     9	TRUE
chr10	2980534	+	    12	TRUE
chr10	2980541	+	     8	TRUE
chr10	2980546	+	     3	TRUE
chr10	2980562	+	     2	TRUE
chr10	2980577	+	     9	TRUE
chr10	2980822	+	     1	TRUE
chr10	2981110	+	     5	TRUE
chr10	2981125	+	     6	TRUE
chr10	2981128	+	    10	TRUE
chr10	2981130	+	     2	TRUE
chr10	2981134	+	    10	TRUE
chr10	2981137	+	    17	TRUE
chr10	2981142	+	     4	TRUE
chr10	2981151	+	     1	TRUE
chr10	2981152	+	     1	TRUE
chr10	2981156	+	     8	TRUE
chr10	2981175	+	    12	TRUE
chr10	2981209	+	     1	TRUE
chr10	2981212	+	     1	TRUE
