seq	TSS	strand	nTAGs	isreal
chr10	1991357	-	     1	TRUE
chr10	1991359	-	   265	TRUE
chr10	2020699	-	     1	TRUE
chr10	2020700	-	   191	TRUE
chr10	2028747	-	     7	TRUE
chr10	2028770	-	    15	TRUE
chr10	2028797	-	     5	TRUE
chr10	2028824	-	    66	TRUE
chr10	2028879	-	    25	TRUE
chr10	2028891	-	    60	TRUE
chr10	2028990	-	    10	TRUE
chr10	2029042	-	     6	TRUE
chr10	2029866	-	     1	TRUE
chr10	2057273	-	    30	TRUE
chr10	2113010	-	    47	TRUE
chr10	2116986	-	    27	TRUE
chr10	2144877	-	     4	TRUE
chr10	2198663	-	    34	TRUE
chr10	2200182	-	    23	TRUE
chr10	2228003	-	   143	TRUE
chr10	2228517	-	     7	TRUE
chr10	2242767	-	    50	TRUE
chr10	2250282	-	   168	TRUE
chr10	2268279	-	    21	TRUE
chr10	2269264	-	    30	TRUE
chr10	2323399	-	     9	TRUE
chr10	2336997	-	    24	TRUE
chr10	2343064	-	     1	TRUE
chr10	2351328	-	    62	TRUE
chr10	2407000	-	   111	TRUE
chr10	2503418	-	    43	TRUE
chr10	2503610	-	    88	TRUE
chr10	2504049	-	     1	TRUE
chr10	2504051	-	   190	TRUE
chr10	2512540	-	     1	TRUE
chr10	2519037	-	     1	TRUE
chr10	2519038	-	   236	TRUE
chr10	2522427	-	    81	TRUE
chr10	2522438	-	    14	TRUE
chr10	2611169	-	     1	TRUE
chr10	2611769	-	     1	TRUE
chr10	2611770	-	   110	TRUE
chr10	2611837	-	    29	TRUE
chr10	2617411	-	     1	TRUE
chr10	2628606	-	    20	TRUE
chr10	2642579	-	     1	TRUE
chr10	2646551	-	     3	TRUE
chr10	2712355	-	    99	TRUE
chr10	2797786	-	     1	TRUE
chr10	2797788	-	   143	TRUE
chr10	2802343	-	     6	TRUE
chr10	2802712	-	    21	TRUE
chr10	2831103	-	   113	TRUE
chr10	2871400	-	     1	TRUE
chr10	2889767	-	     1	TRUE
chr10	2960127	-	     2	TRUE
chr10	2960128	-	    95	TRUE
chr10	2978873	-	    14	TRUE
chr11	 122478	+	    94	TRUE
chr11	 122479	+	     2	TRUE
chr11	 150091	+	    10	TRUE
chr11	 287603	+	     1	TRUE
chr11	 353016	+	    16	TRUE
chr11	 372209	+	    83	TRUE
chr11	 372210	+	     2	TRUE
chr11	 471841	+	   148	TRUE
chr11	 487574	+	     9	TRUE
chr11	 808577	+	    17	TRUE
chr11	 815288	+	     1	TRUE
chr11	 815395	+	     5	TRUE
chr11	 815867	+	    93	TRUE
chr11	 815868	+	     1	TRUE
chr11	 817184	+	    22	TRUE
chr11	 859137	+	   237	TRUE
chr11	1033653	+	     7	TRUE
chr11	1058692	+	    24	TRUE
chr11	1058694	+	     1	TRUE
chr11	1115054	+	     4	TRUE
chr11	1119515	+	     3	TRUE
chr11	1119784	+	   144	TRUE
chr11	1119785	+	     1	TRUE
chr11	1153597	+	    45	TRUE
chr11	1166007	+	    41	TRUE
chr11	1166166	+	    17	TRUE
chr11	1236373	+	     2	TRUE
chr11	1251635	+	   279	TRUE
chr11	1268337	+	   173	TRUE
chr11	1299061	+	    84	TRUE
chr11	1328079	+	    51	TRUE
chr11	1328100	+	     1	TRUE
chr11	1541879	+	     1	TRUE
chr11	1557113	+	     5	TRUE
chr11	1598617	+	    10	TRUE
chr11	1640751	+	     3	TRUE
chr11	1654900	+	   105	TRUE
chr11	1654901	+	     1	TRUE
chr11	1704472	+	     4	TRUE
chr11	1739317	+	    85	TRUE
chr11	1739326	+	     1	TRUE
chr11	1830240	+	     1	TRUE
chr11	1897283	+	     9	TRUE
chr11	1962427	+	     2	TRUE
chr11	2026982	+	    81	TRUE
chr11	2121610	+	     4	TRUE
chr11	2148304	+	    30	TRUE
chr11	2183705	+	   168	TRUE
chr11	2183706	+	     1	TRUE
chr11	2201559	+	     5	TRUE
chr11	2290137	+	     4	TRUE
chr11	2347289	+	    98	TRUE
chr11	2366334	+	    39	TRUE
chr11	2376978	+	   177	TRUE
chr11	2462059	+	     1	TRUE
chr11	2463069	+	   243	TRUE
chr11	2463071	+	     1	TRUE
chr11	2463334	+	     1	TRUE
chr11	2463335	+	     1	TRUE
chr11	2463373	+	     1	TRUE
chr11	2463805	+	    62	TRUE
chr11	2463806	+	     1	TRUE
chr11	2490549	+	    68	TRUE
chr11	2490944	+	    31	TRUE
chr11	2512464	+	   100	TRUE
chr11	2532616	+	     3	TRUE
chr11	2535368	+	    31	TRUE
chr11	2535559	+	    41	TRUE
chr11	2535651	+	    68	TRUE
chr11	2564119	+	    28	TRUE
chr11	2575693	+	   244	TRUE
chr11	2575694	+	     1	TRUE
chr11	2583401	+	    13	TRUE
chr11	2655784	+	    41	TRUE
chr11	2694229	+	    39	TRUE
chr11	2714911	+	   343	TRUE
chr11	2846348	+	     5	TRUE
chr11	2927494	+	    31	TRUE
chr11	 107281	-	    65	TRUE
chr11	 141264	-	     1	TRUE
chr11	 141265	-	    72	TRUE
chr11	 141441	-	     1	TRUE
chr11	 142258	-	     2	TRUE
chr11	 143173	-	     5	TRUE
chr11	 143185	-	     1	TRUE
chr11	 143194	-	    26	TRUE
chr11	 143230	-	     1	TRUE
chr11	 143231	-	    39	TRUE
chr11	 143234	-	     1	TRUE
chr11	 143372	-	     9	TRUE
chr11	 143383	-	    24	TRUE
chr11	 143763	-	     1	TRUE
chr11	 163299	-	     2	TRUE
chr11	 239740	-	    67	TRUE
chr11	 264328	-	   108	TRUE
chr11	 269129	-	     2	TRUE
chr11	 334982	-	    31	TRUE
chr11	 422942	-	     6	TRUE
chr11	 462719	-	   105	TRUE
chr11	 476435	-	     1	TRUE
chr11	 476455	-	     1	TRUE
chr11	 476456	-	  1911	TRUE
chr11	 551324	-	   113	TRUE
chr11	 639415	-	     1	TRUE
chr11	 639417	-	    21	TRUE
chr11	 670581	-	     2	TRUE
chr11	 684033	-	    44	TRUE
chr11	 706435	-	     8	TRUE
chr11	 731363	-	     3	TRUE
chr11	 735013	-	    62	TRUE
chr11	 738104	-	    10	TRUE
chr11	 833922	-	    44	TRUE
chr11	 896382	-	    26	TRUE
chr11	 896469	-	     3	TRUE
chr11	 898768	-	   123	TRUE
chr11	 962210	-	   113	TRUE
chr11	1045522	-	     4	TRUE
chr11	1071233	-	     8	TRUE
chr11	1126353	-	     4	TRUE
chr11	1133994	-	     1	TRUE
chr11	1140905	-	     1	TRUE
chr11	1158078	-	    13	TRUE
chr11	1176322	-	   310	TRUE
chr11	1176510	-	    87	TRUE
chr11	1227385	-	    21	TRUE
chr11	1254698	-	     1	TRUE
chr11	1313528	-	     1	TRUE
chr11	1314800	-	     1	TRUE
chr11	1314802	-	    32	TRUE
chr11	1316483	-	     1	TRUE
chr11	1316485	-	    63	TRUE
chr11	1445718	-	     6	TRUE
chr11	1452005	-	    17	TRUE
chr11	1490491	-	    19	TRUE
chr11	1525195	-	    34	TRUE
chr11	1526301	-	    20	TRUE
chr11	1526319	-	   155	TRUE
chr11	1560958	-	     1	TRUE
chr11	1560959	-	   175	TRUE
chr11	1561343	-	    71	TRUE
chr11	1579240	-	    18	TRUE
chr11	1579622	-	    24	TRUE
chr11	1579717	-	     2	TRUE
chr11	1580278	-	     1	TRUE
chr11	1580305	-	     3	TRUE
chr11	1589272	-	    17	TRUE
chr11	1686230	-	    37	TRUE
chr11	1689835	-	     3	TRUE
chr11	1754366	-	     9	TRUE
chr11	1900825	-	    30	TRUE
chr11	1987999	-	   190	TRUE
chr11	2033044	-	    21	TRUE
chr11	2085210	-	    60	TRUE
chr11	2092629	-	     1	TRUE
chr11	2092631	-	    33	TRUE
chr11	2279922	-	     1	TRUE
chr11	2302503	-	   116	TRUE
chr11	2327125	-	    11	TRUE
chr11	2409800	-	    67	TRUE
chr11	2481726	-	     2	TRUE
chr11	2488153	-	     2	TRUE
chr11	2492833	-	    93	TRUE
chr11	2545351	-	     2	TRUE
chr11	2553430	-	     6	TRUE
chr11	2624335	-	     4	TRUE
chr11	2676250	-	     1	TRUE
chr11	2676255	-	     7	TRUE
chr11	2693269	-	    10	TRUE
chr11	2810687	-	    23	TRUE
chr11	2810696	-	    17	TRUE
chr11	2810735	-	   273	TRUE
chr11	2810775	-	     9	TRUE
chr11	2828558	-	    53	TRUE
chr11	2844087	-	    58	TRUE
chr12	  31775	+	   125	TRUE
chr12	  32268	+	   171	TRUE
chr12	  68713	+	     1	TRUE
chr12	  72167	+	     9	TRUE
chr12	  76071	+	     4	TRUE
chr12	 158657	+	    70	TRUE
chr12	 189667	+	    21	TRUE
chr12	 249793	+	    54	TRUE
chr12	 383771	+	    20	TRUE
chr12	 496319	+	   110	TRUE
chr12	 496345	+	     1	TRUE
chr12	 496356	+	    11	TRUE
chr12	 638930	+	    10	TRUE
chr12	 710933	+	     6	TRUE
chr12	 713256	+	     2	TRUE
chr12	 713338	+	     2	TRUE
chr12	 713532	+	    33	TRUE
chr12	 713535	+	     1	TRUE
chr12	 736902	+	     1	TRUE
chr12	 751414	+	    16	TRUE
chr12	 771897	+	     1	TRUE
chr12	 772453	+	    57	TRUE
chr12	 784806	+	     1	TRUE
chr12	 839872	+	    23	TRUE
chr12	 841759	+	    16	TRUE
chr12	 850328	+	    67	TRUE
chr12	 850410	+	   237	TRUE
chr12	 850411	+	     1	TRUE
chr12	 861990	+	    26	TRUE
chr12	 863305	+	     2	TRUE
chr12	 998123	+	   190	TRUE
chr12	 998125	+	     1	TRUE
chr12	1027179	+	     5	TRUE
chr12	1112457	+	    29	TRUE
chr12	1127885	+	   154	TRUE
chr12	1127892	+	    78	TRUE
chr12	1239767	+	     4	TRUE
chr12	1241675	+	    29	TRUE
chr12	1245688	+	   136	TRUE
chr12	1245690	+	     1	TRUE
chr12	1270790	+	    69	TRUE
chr12	1284867	+	     3	TRUE
chr12	1284876	+	    11	TRUE
chr12	1286193	+	     1	TRUE
chr12	1295049	+	    13	TRUE
chr12	1369027	+	   306	TRUE
chr12	1417898	+	     2	TRUE
chr12	1496903	+	    71	TRUE
chr12	1553975	+	     9	TRUE
chr12	1561811	+	     3	TRUE
chr12	1563364	+	    37	TRUE
chr12	1580614	+	    35	TRUE
chr12	1664275	+	     8	TRUE
chr12	1677492	+	    72	TRUE
chr12	1682390	+	   171	TRUE
chr12	1682392	+	     1	TRUE
chr12	1682733	+	     2	TRUE
chr12	1684024	+	     1	TRUE
chr12	1684639	+	    15	TRUE
chr12	1865921	+	    27	TRUE
chr12	2087672	+	    52	TRUE
chr12	2091581	+	    32	TRUE
chr12	2107721	+	   114	TRUE
chr12	2107722	+	     1	TRUE
chr12	2107839	+	    15	TRUE
chr12	2162373	+	   143	TRUE
chr12	2241371	+	     1	TRUE
chr12	2284211	+	     2	TRUE
chr12	2284220	+	    81	TRUE
chr12	2284568	+	     3	TRUE
chr12	2284644	+	     3	TRUE
chr12	2297083	+	     6	TRUE
chr12	2300995	+	    88	TRUE
chr12	2311357	+	    13	TRUE
chr12	2384238	+	    19	TRUE
chr12	2416926	+	   138	TRUE
chr12	2439981	+	     9	TRUE
chr12	2440477	+	    19	TRUE
chr12	2440479	+	     1	TRUE
chr12	2440547	+	     8	TRUE
chr12	2440596	+	    10	TRUE
chr12	2440658	+	     7	TRUE
chr12	2440688	+	    38	TRUE
chr12	2440723	+	   254	TRUE
chr12	2442001	+	    10	TRUE
chr12	2455905	+	    11	TRUE
chr12	2479573	+	    28	TRUE
chr12	2497235	+	    44	TRUE
chr12	2533516	+	    15	TRUE
chr12	2541300	+	    35	TRUE
chr12	2574988	+	     1	TRUE
chr12	2575221	+	    86	TRUE
chr12	2575274	+	    31	TRUE
chr12	2575364	+	     2	TRUE
chr12	2606820	+	   278	TRUE
chr12	2679242	+	    54	TRUE
chr12	2679495	+	    59	TRUE
chr12	2679496	+	     1	TRUE
chr12	2683980	+	    27	TRUE
chr12	2683981	+	     1	TRUE
chr12	2720468	+	    15	TRUE
chr12	2781093	+	    54	TRUE
chr12	  33725	-	     5	TRUE
chr12	  97149	-	    13	TRUE
chr12	 102900	-	   102	TRUE
chr12	 232962	-	     1	TRUE
chr12	 232964	-	   116	TRUE
chr12	 233446	-	     3	TRUE
chr12	 233520	-	     1	TRUE
chr12	 233522	-	    56	TRUE
chr12	 233978	-	     1	TRUE
chr12	 233979	-	     5	TRUE
chr12	 233990	-	    12	TRUE
chr12	 297231	-	     2	TRUE
chr12	 388733	-	    49	TRUE
chr12	 388734	-	     1	TRUE
chr12	 415420	-	     2	TRUE
chr12	 415677	-	   196	TRUE
chr12	 486085	-	     1	TRUE
chr12	 486505	-	     3	TRUE
chr12	 498524	-	   119	TRUE
chr12	 590705	-	    12	TRUE
chr12	 590740	-	     1	TRUE
chr12	 608911	-	    50	TRUE
chr12	 662595	-	     5	TRUE
chr12	 733576	-	   127	TRUE
chr12	 785123	-	   181	TRUE
chr12	 887638	-	    42	TRUE
chr12	 913673	-	    26	TRUE
chr12	 996223	-	   124	TRUE
chr12	1037821	-	     6	TRUE
chr12	1038111	-	     1	TRUE
chr12	1038112	-	   127	TRUE
chr12	1100995	-	    26	TRUE
chr12	1180242	-	     9	TRUE
chr12	1191298	-	    13	TRUE
chr12	1208679	-	     1	TRUE
chr12	1263252	-	   159	TRUE
chr12	1374294	-	     1	TRUE
chr12	1378927	-	    79	TRUE
chr12	1381362	-	     9	TRUE
chr12	1435931	-	     1	TRUE
chr12	1435933	-	   199	TRUE
chr12	1450478	-	     1	TRUE
chr12	1451135	-	    37	TRUE
chr12	1462432	-	    77	TRUE
chr12	1512690	-	     1	TRUE
chr12	1524952	-	     7	TRUE
chr12	1593758	-	     2	TRUE
chr12	1593759	-	   160	TRUE
chr12	1594955	-	    43	TRUE
chr12	1673101	-	    72	TRUE
chr12	1696906	-	     1	TRUE
chr12	1696907	-	    94	TRUE
chr12	1708317	-	    54	TRUE
chr12	1718434	-	    50	TRUE
chr12	2007713	-	    93	TRUE
chr12	2007717	-	    63	TRUE
chr12	2074077	-	     8	TRUE
chr12	2074098	-	     1	TRUE
chr12	2108043	-	     7	TRUE
chr12	2167627	-	    18	TRUE
chr12	2167658	-	     1	TRUE
chr12	2167661	-	    72	TRUE
chr12	2167662	-	   215	TRUE
chr12	2167663	-	    85	TRUE
chr12	2167664	-	   259	TRUE
chr12	2167668	-	    14	TRUE
chr12	2199768	-	    79	TRUE
chr12	2201255	-	     1	TRUE
chr12	2201279	-	    31	TRUE
chr12	2202718	-	    11	TRUE
chr12	2203187	-	    10	TRUE
chr12	2250609	-	     2	TRUE
chr12	2250610	-	   212	TRUE
chr12	2345884	-	   129	TRUE
chr12	2364031	-	    35	TRUE
chr12	2364586	-	     1	TRUE
chr12	2541669	-	     1	TRUE
chr12	2541678	-	    45	TRUE
chr12	2587701	-	    43	TRUE
chr12	2638513	-	    18	TRUE
chr12	2654603	-	     3	TRUE
chr12	2660512	-	     1	TRUE
chr12	2660514	-	   107	TRUE
chr12	2708127	-	    15	TRUE
chr12	2708902	-	     7	TRUE
chr12	2710542	-	    13	TRUE
chr12	2710935	-	     2	TRUE
chr12	2710937	-	   295	TRUE
chr12	2798309	-	    64	TRUE
chr12	2800819	-	     9	TRUE
chr12	2847255	-	   250	TRUE
chr13	   6154	+	    72	TRUE
chr13	  76775	+	    10	TRUE
chr13	 119241	+	     1	TRUE
chr13	 147005	+	     2	TRUE
chr13	 219656	+	    54	TRUE
chr13	 291396	+	   172	TRUE
chr13	 295860	+	    12	TRUE
chr13	 309473	+	     2	TRUE
chr13	 309661	+	    57	TRUE
chr13	 357597	+	     1	TRUE
chr13	 361120	+	     1	TRUE
chr13	 490003	+	     3	TRUE
chr13	 641428	+	     6	TRUE
chr13	 698991	+	    97	TRUE
chr13	 698997	+	    51	TRUE
chr13	 699087	+	    10	TRUE
chr13	 709923	+	     1	TRUE
chr13	 739806	+	     3	TRUE
chr13	 739809	+	     2	TRUE
chr13	 739848	+	     5	TRUE
chr13	 768324	+	   143	TRUE
chr13	 768325	+	     1	TRUE
chr13	 768864	+	    44	TRUE
chr13	 793678	+	     1	TRUE
chr13	 814735	+	     8	TRUE
chr13	 814736	+	     5	TRUE
chr13	 814737	+	     1	TRUE
chr13	 824351	+	     1	TRUE
chr13	 892552	+	     1	TRUE
chr13	 933640	+	   121	TRUE
chr13	 977614	+	     1	TRUE
chr13	1031467	+	    33	TRUE
chr13	1044287	+	    48	TRUE
chr13	1045275	+	    24	TRUE
chr13	1045279	+	     3	TRUE
chr13	1049114	+	     8	TRUE
chr13	1059422	+	     3	TRUE
chr13	1059463	+	    99	TRUE
chr13	1059464	+	     1	TRUE
chr13	1059498	+	    23	TRUE
chr13	1059524	+	    89	TRUE
chr13	1064855	+	    91	TRUE
chr13	1087851	+	     3	TRUE
chr13	1100214	+	     7	TRUE
chr13	1100412	+	     1	TRUE
chr13	1102268	+	     1	TRUE
chr13	1123386	+	    91	TRUE
chr13	1143375	+	     1	TRUE
chr13	1182209	+	    27	TRUE
chr13	1217593	+	    51	TRUE
chr13	1255762	+	     9	TRUE
chr13	1282268	+	    20	TRUE
chr13	1345394	+	    52	TRUE
chr13	1345396	+	     2	TRUE
chr13	1371083	+	     1	TRUE
chr13	1385165	+	     3	TRUE
chr13	1424774	+	     1	TRUE
chr13	1498469	+	    42	TRUE
chr13	1498470	+	     1	TRUE
chr13	1502963	+	    10	TRUE
chr13	1509678	+	    44	TRUE
chr13	1511191	+	     8	TRUE
chr13	1511193	+	     2	TRUE
chr13	1553126	+	    14	TRUE
chr13	1563066	+	     1	TRUE
chr13	1568046	+	     1	TRUE
chr13	1584744	+	     1	TRUE
chr13	1585064	+	     8	TRUE
chr13	1590841	+	     1	TRUE
chr13	1614447	+	     1	TRUE
chr13	1630741	+	    32	TRUE
chr13	1637946	+	     1	TRUE
chr13	1667897	+	     1	TRUE
chr13	1672186	+	    10	TRUE
chr13	1674559	+	    37	TRUE
chr13	1674691	+	    11	TRUE
chr13	1693049	+	     1	TRUE
chr13	1707270	+	     2	TRUE
chr13	1716344	+	     1	TRUE
chr13	1732487	+	     2	TRUE
chr13	1742701	+	     3	TRUE
chr13	1773885	+	     1	TRUE
chr13	1774085	+	     2	TRUE
chr13	1786344	+	     1	TRUE
chr13	1787423	+	     1	TRUE
chr13	1790572	+	     1	TRUE
chr13	1797318	+	     3	TRUE
chr13	1799206	+	     1	TRUE
chr13	1801689	+	     2	TRUE
chr13	1804441	+	     1	TRUE
chr13	1813215	+	     1	TRUE
chr13	1814909	+	     4	TRUE
chr13	1821555	+	     1	TRUE
chr13	1834899	+	     2	TRUE
chr13	1838885	+	     2	TRUE
chr13	1838905	+	     1	TRUE
chr13	1850745	+	     1	TRUE
chr13	1854222	+	     1	TRUE
chr13	1861948	+	     1	TRUE
chr13	1866385	+	     1	TRUE
chr13	1868413	+	     2	TRUE
chr13	1872740	+	     1	TRUE
chr13	1881218	+	     1	TRUE
chr13	1886317	+	    16	TRUE
chr13	1887460	+	     1	TRUE
chr13	1890909	+	     2	TRUE
chr13	1894377	+	     1	TRUE
chr13	1898941	+	     1	TRUE
chr13	1900083	+	     1	TRUE
chr13	1902169	+	     1	TRUE
chr13	1909164	+	     1	TRUE
chr13	1913706	+	     1	TRUE
chr13	1913857	+	     1	TRUE
chr13	1920271	+	     1	TRUE
chr13	1922163	+	     1	TRUE
chr13	1925017	+	     1	TRUE
chr13	1930308	+	     2	TRUE
chr13	1932047	+	     1	TRUE
chr13	1940912	+	     2	TRUE
chr13	1943450	+	     1	TRUE
chr13	1943753	+	     1	TRUE
chr13	1949690	+	     1	TRUE
chr13	1950023	+	     1	TRUE
chr13	1951420	+	     1	TRUE
chr13	1957968	+	     2	TRUE
chr13	1967845	+	     1	TRUE
chr13	1970113	+	     1	TRUE
chr13	1973622	+	     1	TRUE
chr13	1975564	+	     1	TRUE
chr13	1977288	+	     1	TRUE
chr13	1980199	+	     1	TRUE
chr13	1986441	+	     1	TRUE
chr13	1990703	+	     1	TRUE
chr13	2008621	+	     1	TRUE
chr13	2012050	+	     1	TRUE
chr13	2018946	+	    10	TRUE
chr13	2019414	+	     9	TRUE
chr13	2021971	+	     1	TRUE
chr13	2037354	+	     1	TRUE
chr13	2039671	+	     1	TRUE
chr13	2040728	+	     1	TRUE
chr13	2043584	+	     5	TRUE
chr13	2044896	+	     1	TRUE
chr13	2045371	+	     1	TRUE
chr13	2046843	+	     1	TRUE
chr13	2046844	+	   634	TRUE
chr13	2046845	+	     4	TRUE
chr13	2046846	+	     1	TRUE
chr13	2047181	+	     1	TRUE
chr13	2047191	+	    54	TRUE
chr13	2047514	+	     2	TRUE
chr13	2047517	+	    16	TRUE
chr13	2047547	+	     1	TRUE
chr13	2047591	+	    31	TRUE
chr13	2047608	+	     2	TRUE
chr13	2047620	+	     1	TRUE
chr13	2047627	+	     2	TRUE
chr13	2047642	+	     1	TRUE
chr13	2047654	+	     3	TRUE
chr13	2047658	+	     4	TRUE
chr13	2047704	+	    27	TRUE
chr13	2047705	+	     1	TRUE
chr13	2047708	+	     5	TRUE
chr13	2047709	+	     4	TRUE
chr13	2047713	+	     2	TRUE
chr13	2047718	+	     1	TRUE
chr13	2047719	+	     1	TRUE
chr13	2047722	+	     1	TRUE
chr13	2047726	+	     1	TRUE
chr13	2047733	+	     2	TRUE
chr13	2047734	+	     3	TRUE
chr13	2047745	+	     8	TRUE
chr13	2047753	+	     5	TRUE
chr13	2047754	+	    21	TRUE
chr13	2047755	+	     1	TRUE
chr13	2047756	+	    29	TRUE
chr13	2047757	+	     1	TRUE
chr13	2047759	+	     2	TRUE
chr13	2047760	+	     1	TRUE
chr13	2047763	+	     2	TRUE
chr13	2047764	+	     1	TRUE
chr13	2047769	+	     1	TRUE
chr13	2047774	+	     1	TRUE
chr13	2047775	+	     1	TRUE
chr13	2047777	+	     1	TRUE
chr13	2047778	+	     1	TRUE
chr13	2047792	+	     1	TRUE
chr13	2047793	+	     1	TRUE
chr13	2047796	+	     1	TRUE
chr13	2047797	+	     6	TRUE
chr13	2047800	+	     1	TRUE
chr13	2047807	+	     3	TRUE
chr13	2047808	+	    30	TRUE
chr13	2047819	+	     2	TRUE
chr13	2047825	+	     1	TRUE
chr13	2047827	+	     7	TRUE
chr13	2047828	+	    19	TRUE
chr13	2047835	+	    69	TRUE
chr13	2047837	+	     1	TRUE
chr13	2047838	+	     3	TRUE
chr13	2047841	+	     1	TRUE
chr13	2047847	+	     2	TRUE
chr13	2047849	+	     9	TRUE
chr13	2047859	+	   382	TRUE
chr13	2047860	+	     2	TRUE
chr13	2047862	+	  1349	TRUE
chr13	2047863	+	    30	TRUE
chr13	2047864	+	     8	TRUE
